页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
196,81110010,---未锻轧锰；废碎料；粉末,3,20, , 
196,8111,锰及其制品,包括废碎料：, , , , 
196,81109000,-其他,8,40, , 
196,81102000,-废碎料,3,30,20, 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
197,81101020,---粉末,3,30,20, 
197,81101010,---未锻轧锑,3,30,20,1
197,81101,-未锻轧锑；粉末：, , , , 
197,8110,锑及其制品,包括废碎料：, , , , 
197,81099000,-其他,8,30, , 
197,81093000,-废碎料,3,20, , 
197,81092000,-未锻轧锆；粉末,3,20, , 
197,8109,锆及其制品,包括废碎料：, , , , 
197,81089090,---其他,8,30, , 
197,81089040,---管,8,30, , 
197,81089032,----厚度超过0.8毫米,8,30, ,4
197,81089031,----厚度不超过0.8毫米,8,30, ,4
197,8108903,---板、片、带、箔：, , , , 
197,81089020,---丝,8,30, , 
197,81089010,---条、杆、型材及异型材,8,30, , 
197,81089,-其他：, , , , 
197,81083000,-废碎料,3,14, , 
197,81082030,---粉末,3,14, , 
197,81082029,----其他,3,14, , 
197,81082021,----海绵钛,3,14, , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
198,8108202,---未锻轧钛：, , , , 
198,81082,-未锻轧钛；粉末：, , , , 
198,8108,钛及其制品,包括废碎料：, , , , 
198,81079000,-其他,8,30, , 
198,81073000,-废碎料,3,14, , 
198,81072000,-未锻轧镉；粉末,3,14, , 
198,8107,镉及其制品,包括废碎料：, , , , 
198,81060090,---其他,8,30, , 
198,81060010,---未锻轧铋；废碎料；粉末,3,20, ,1
198,8106,铋及其制品,包括废碎料：, , , , 
198,81059000,-其他,8,30, , 
198,81053000,-废碎料,4,14, , 
198,81052090,---其他,4,14, ,0
198,81052020,---未锻轧钴,4,14, , 
198,81052010,---钴湿法冶炼中间品,4,14, ,0
198,81052,-钴锍及其他冶炼钴时所得的中间产品；未锻轧钴；粉末：, , , , 
198,8105,钴锍及其他冶炼钴时所得的中间产品；钴及其制品，包括废碎料：, , , , 
198,81049020,---镁制品,8.4,70, , 
198,81049010,---锻轧镁,8,30, , 
198,81049,-其他：, , , , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
199,81043000,-锉屑、车屑及颗粒，已按规格分级的；粉末,8,30, , 
199,81042000,-废碎料,1.5,20, , 
199,81041900,--其他,6,20, , 
199,81041100,--按重量计含镁量至少为99.8%,6,20, , 
199,81041,-未锻轧镁：, , , , 
199,8104,镁及其制品,包括废碎料：, , , , 
199,81039090,---其他,8,30, , 
199,81039019,----其他,8,30, , 
199,81039011,----直径小于0.5毫米,8,30, , 
199,8103901,---钽丝：, , , , 
199,81039,-其他：, , , , 
199,81033000,-废碎料,6,14, ,0
199,81032090,---其他,6,14, , 
199,81032019,----其他,6,14, , 
199,81032011,----松装密度小于2.2克/立方厘米的,6,14, , 
199,8103201,---钽粉：, , , , 
199,81032,-未锻轧钽，包括简单烧结而成的条、杆、粉末：, , , , 
199,8103,钽及其制品,包括废碎料：, , , , 
199,81029900,--其他,8,70, , 
199,81029700,--废碎料,3,20, , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
200,81029600,--丝,8,20, , 
200,81029500,--条、杆，但简单烧结而成的除外；型材及异型材、板、片、带、箔,8,30, , 
200,81029400,--未锻轧钼，包括简单烧结而成的条、杆,3,20, , 
200,81029,-其他：, , , , 
200,81021000,-粉末,6,20, , 
200,8102,钼及其制品,包括废碎料：, , , , 
200,81019990,---其他,8,70, , 
200,81019910,---条、杆，但简单烧结而成的除外；型材及异型材，板、片、带、箔,5,30, , 
200,810199,--其他：, , , , 
200,81019700,--废碎料,3,20, ,1
200,81019600,--丝,8,20, , 
200,81019400,--未锻轧钨，包括简单烧结而成的条、杆,3,20, , 
200,81019,-其他：, , , , 
200,81011000,-粉末,6,20, , 
200,8101,钨及其制品，包括废碎料：, , , , 
200,80070090,---其他,8,80, , 
200,80070040,---锡管及管子附件（例如，接头、肘管、管套),8,45, , 
200,80070030,---锡箔（不论是否印花或用纸、纸板、塑料或类似材料衬背)，厚度（衬背除外)不超过0.2毫米；锡粉及片状粉末,8,40, , 
200,80070020,---锡板、片及带，厚度超过0.2毫米,8,40, , 
200,8007,其他锡制品：, , , , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
201,80030000,锡条、杆、型材及异型材或丝,8,40, , 
201,8003,锡条、杆、型材及异型材或丝：, , , , 
201,80020000,锡废碎料,1.5,30, , 
201,8002,锡废碎料：, , , , 
201,80012090,---其他,3,30, , 
201,80012029,----其他,3,30, , 
201,80012021,----按重量计含铅量在0.1%以下的,3,30, , 
201,8001202,---焊锡：, , , , 
201,80012010,---锡基巴毕脱合金,3,20, , 
201,80012,-锡合金：, , , , 
201,80011000,-非合金锡：,3,20, , 
201,8001,未锻轧锡：, , , , 
201,79070090,---其他,6,40, , 
201,79070030,---电池壳体坯料,6,40, , 
201,79070020,---锌管及锌制管子附件（例如，接头、肘管、管套),6,30, , 
201,7907,其他锌制品：, , , , 
201,79050000,锌板、片、带、箔,6,30, , 
201,7905,锌板、片、带、箔：, , , , 
201,79040000,锌条、杆、型材及异型材或丝,6,30, , 
201,7904,锌条、杆、型材及异型材或丝：, , , , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
202,79039000,-其他,6,20, , 
202,79031000,-锌末,6,20, , 
202,7903,锌末、锌粉及片状粉末：, , , , 
202,79020000,锌废碎料,1.5,20, ,1
202,7902,锌废碎料：, , , , 
202,79012000,-锌合金,3,20,20,1
202,79011200,--按重量计含锌量低于99.99%,3,20,20,1
202,79011190,---其他,3,20,20,1
202,79011110,---按重量计含锌量在99.995%及以上,3,20,20,1
202,790111,--按重量计含锌量在99.99%及以上：, , , , 
202,79011,-非合金锌：, , , , 
202,7901,未锻轧锌：, , , , 
202,78060090,---其他,6,40, , 
202,78060010,---铅条、杆、型材及异型材或丝,6,30, , 
202,7806,其他铅制品：, , , , 
202,78042000,-粉末及片状粉末,6,35, , 
202,78041900,--其他,6,30, , 
202,78041100,--片、带及厚度（衬背除外)不超过0.2毫米的箔,6,30, , 
202,78041,-板、片、带、箔：, , , , 
202,7804,铅板、片、带、箔；铅粉及片状粉末：, , , , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
203,78020000,铅废碎料,1.5,10, , 
203,7802,铅废碎料：, , , , 
203,78019900,--其他,3,20, , 
203,78019100,--按重量计所含其他元素是以锑为主的,3,20, , 
203,78019,-其他：, , , , 
203,78011000,-精炼铅,3,20, , 
203,7801,未锻轧铅：, , , , 
203,76169990,---其他,15,40, , 
203,76169910,---工业用,10,40, , 
203,761699,--其他：, , , , 
203,76169100,--铝丝制的布、网、篱及格栅,10,40, , 
203,76169,-其他：, , , , 
203,76161000,-钉、平头钉、U形钉（税目83.05的货品除外)、螺钉、螺栓、螺母、钩头螺钉、铆钉、销、开尾销、垫圈及类似品,10,40, , 
203,7616,其他铝制品：, , , , 
203,76152000,-卫生器具及其零件,18,90, , 
203,76151090,---其他,7,90, , 
203,76151010,---擦锅器、洗刷、擦光用的块垫、手套及类似品,7,90, , 
203,76151,-餐桌、厨房或其他家用器具及其零件；擦锅器及洗刷擦光用的块垫、手套及类似品：, , , , 
203,7615,餐桌、厨房或其他家用铝制器具及其零件；铝制擦锅器、洗刷擦光用的块垫、手套及类似品；铝制卫生器具及其零件：, , , , 
203,76149000,-其他,6,20, , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
204,76141000,-带钢芯的,6,20, , 
204,7614,非绝缘的铝制绞股线、缆、编带及类似品：, , , , 
204,76130090,---其他,6,17, , 
204,76130010,---零售包装用,12,70, , 
204,7613,装压缩气体或液化气体用的铝制容器：, , , , 
204,76129090,---其他,12,70, , 
204,76129010,---易拉罐及罐体,30,100, , 
204,76129,-其他：, , , , 
204,76121000,-软管容器,12,50, , 
204,7612,盛装物料用的铝制桶、罐、听、盒及类似容器，包括软管容器及硬管容器（装压缩气体或液化气体的除外)，容积不超过300升，不论是否衬里或隔热，但无机械或热力装置：, , , , 
204,76110000,盛装物料用的铝制囤、柜、罐、桶及类似容器（装压缩气体或液化气体的除外)，容积超过300升，不论是否衬里或隔热，但无机械可热力装置,12,35, , 
204,7611,盛装物料用的铝制囤、柜、罐、桶及类似容器（装压缩气体或液化气体的除外)，容积超过300升，不论是否衬里或隔热，但无机械或热力装置：, , , , 
204,76109000,-其他,6,50, , 
204,76101000,-门窗及其框架、门槛,25,80, , 
204,7610,铝制结构体（税目94.06的活动房屋除外)及其部件（例如，桥梁及桥梁体段、塔、格构杆、屋顶、屋顶框架、门窗及其框架、门槛、栏杆、支柱及立柱)；上述结构体用的已加工铝板、杆、型材、异型材、管子及类似品：, , , , 
204,76090000,铝制管子附件（例如，接头、肘管、管套),8,35, , 
204,7609,铝制管子附件（例如，接头、肘管、管套)：, , , , 
204,76082099,----其他,8,30, , 
204,76082091,----壁厚不超过25毫米,8,30, , 
204,7608209,---其他：, , , , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
205,76082010,---外径不超过10厘米的,8,30, , 
205,76082,-铝合金制：, , , , 
205,76081000,-非合金铝制,8,30, , 
205,7608,铝管：, , , , 
205,76072000,-有衬背,6,35, , 
205,76071900,--其他,6,35, ,3
205,76071190,---其他,6,35, , 
205,76071120,---厚度大于0.007毫米，但不超过0.01毫米,6,35, , 
205,76071110,---厚度不超过0.007毫米,6,35, , 
205,760711,--轧制后未经进一步加工的：, , , , 
205,76071,-无衬背：, , , , 
205,7607,铝箔（不论是否印花或用纸、纸板、塑料或类似材料衬背)，厚度（衬背除外)不超过0.2毫米：, , , , 
205,76069200,--铝合金制,10,30,20, 
205,76069100,--非合金铝制,6,30,20, 
205,76069,-其他：, , , , 
205,76061290,---其他,6,50,20, 
205,76061259,----其他,6,50,20, 
205,76061251,----铝塑复合的,6,50,20, 
205,7606125,---厚度在0.35毫米以上，但不超过4毫米：, , , , 
205,76061230,---厚度在0.28毫米及以上，但不超过0.35毫米,6,30,20, 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
206,76061220,---厚度小于0.28毫米,6,30,20, 
206,760612,--铝合金制：, , , , 
206,76061199,----其他,6,30,20, 
206,76061191,----铝塑复合的,6,30,20, 
206,7606119,---其他：, , , , 
206,76061129,----其他,6,50,20,4
206,76061121,----铝塑复合的,6,50,20, 
206,7606112,---厚度在0.30毫米及以上，但不超过0.36毫米：, , , , 
206,760611,--非合金铝制：, , , , 
206,76061,-矩形（包括正方形)：, , , , 
206,7606,铝板、片及带，厚度超过0.2毫米：, , , , 
206,76052900,--其他,8,17,20, 
206,76052100,--最大截面尺寸超过7毫米,8,17,20, 
206,76052,-铝合金制：, , , , 
206,76051900,--其他,8,17,20, 
206,76051100,--最大截面尺寸超过7毫米,8,17,20, 
206,76051,-非合金铝制：, , , , 
206,7605,铝丝：, , , , 
206,76042990,---其他,5,30,20, 
206,76042910,---铝合金条、杆,5,30,20, 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
207,760429,--其他：, , , , 
207,76042100,--空心异型材,5,30,20, 
207,76042,-铝合金制：, , , , 
207,76041090,---其他,5,30,20, 
207,76041010,---铝条、杆,5,30,20, 
207,76041,-非合金铝制：, , , , 
207,7604,铝条、杆、型材及异型材：, , , , 
207,76032000,-片状粉末,7,30, , 
207,76031000,-非片状粉末,6,30, , 
207,7603,铝粉及片状粉末：, , , , 
207,76020000,铝废碎料,1.5,14,30,0
207,7602,铝废碎料：, , , , 
207,76012000,-铝合金,7,14,30, 
207,76011090,---其他,5,14,30,0
207,76011010,---按重量计含铝量在99.95%及以上,5,14,30, 
207,76011,-非合金铝：, , , , 
207,7601,未锻轧铝：, , , , 
207,75089090,---其他,6,70, , 
207,75089080,---其他工业用镍制品,6,40, , 
207,75089010,---电镀用镍阳极,4,14,40, 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
208,75089,-其他：, , , , 
208,75081090,---其他,6,70, , 
208,75081080,---其他工业用镍制品,6,40, , 
208,75081010,---镍丝布,6,20, , 
208,75081,-镍丝布、网及格栅：, , , , 
208,7508,其他镍制品：, , , , 
208,75072000,-管子附件,6,17, , 
208,75071200,--镍合金制,6,17, , 
208,75071100,--非合金镍制,6,17, , 
208,75071,-镍管：, , , , 
208,7507,镍管及管子附件（例如，接头、肘管、管套)：, , , , 
208,75062000,-镍合金制,6,14, , 
208,75061000,-非合金镍制,6,14, , 
208,7506,镍板、片、带、箔：, , , , 
208,75052200,--镍合金制,6,17, , 
208,75052100,--非合金镍制,6,17, , 
208,75052,-丝：, , , , 
208,75051200,--镍合金制,6,14, , 
208,75051100,--非合金镍制,6,14, , 
208,75051,-条、杆、型材及异型材：, , , , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
209,7505,镍条、杆、型材及异型材或丝：, , , , 
209,75040020,---合金镍粉及片状粉末,4,17, , 
209,75040010,---非合金镍粉及片状粉末,4,17, , 
209,7504,镍粉及片状粉末：, , , , 
209,75030000,镍废碎料,1.5,11, ,1
209,7503,镍废碎料：, , , , 
209,75022000,-镍合金,3,11,40, 
209,75021090,---其他,3,11,40,2
209,75021010,---按重量计镍、钴总量在99.99%及以上的，但钴含量不超过0.005％,3,11,40,1
209,75021,-非合金镍：, , , , 
209,7502,未锻轧镍：, , , , 
209,75012090,---其他,3,11, ,0
209,75012010,---镍湿法冶炼中间品,3,11, ,0
209,75012,-氧化镍烧结物及镍冶炼的其他中间产品：, , , , 
209,75011000,-镍锍,3,11, ,0
209,7501,镍锍、氧化镍烧结物及镍冶炼的其他中间产品：, , , , 
209,74199999,----其他,20,80, , 
209,74199991,----工业用,10,40, , 
209,7419999,---其他：, , , , 
209,74199950,---非电热的铜制家用供暖器具及其零件,20,80, , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
